,userId,incomeCountBeforeLoan,totalIncomeBeforeLoan,firstIncomeDayBeforeLoan,lastIncomeDayBeforeLoan,spendCountBeforeLoan,totalSpendBeforeLoan,salaryCountBeforeLoan,totalSalaryBeforeLoan,nonSalaryIncomeBeforeLoan,overSpendBeforeLoan,avgIncomeBeforeLoan,avgSalaryIncomeBeforeLoan,salaryIncomePercentileBeforeLoan,incomeCountAfterLoan,totalIncomeAfterLoan,firstIncomeDayAfterLoan,lastIncomeDayAfterLoan,spendCountAfterLoan,totalSpendAfterLoan,salaryCountAfterLoan,totalSalaryAfterLoan,nonSalaryIncomeAfterLoan,overSpendAfterLoan,avgIncomeAfterLoan,avgSalaryIncomeAfterLoan,salaryIncomePercentileAfterLoan
3731,7253,44.0,508.2082419999999,68251.0,68563.0,100.0,1024.270018,3.0,34.272134,473.93610799999993,516.061776,49.54487401976495,3.3411669097222223,0.06743718650670763,3.0,47.821069,68566.0,68567.0,5.0,70.446177,,,,22.625108000000004,1454.5575154166665,,
3732,7255,152.0,1736.4093330000014,68221.0,68561.0,341.0,3266.042104,,,,1529.6327709999987,155.3405408198531,,,,,,,,,,,,,,,
3733,7261,73.0,971.6403150000003,68206.0,68563.0,286.0,3359.5897300000006,,,,2387.949415,82.78448061974794,,,,,,,1.0,13.770438,,,,,,,
3734,7263,312.0,3255.9295120000015,68186.0,68561.0,957.0,8919.42752800003,285.0,2958.4433030000014,297.48620900000014,5663.498016000028,264.0920604177779,239.96262346555565,0.9086324787119654,,,,,,,,,,,,,
3735,7264,485.0,7627.482426999996,0.0,68551.0,674.0,10298.719243000005,,,,2671.2368160000087,3.3843793743040447,,,5.0,69.476544,68571.0,68578.0,16.0,183.35894000000002,,,,113.88239600000001,301.8921257142857,,
3736,7266,31.0,378.50290800000005,68255.0,68542.0,63.0,699.6224439999999,,,,321.1195359999998,40.11427451219513,,,5.0,44.250001000000005,68565.0,68578.0,7.0,51.576079,,,,7.326077999999995,103.53365618589744,,
3737,7272,153.0,1297.5307279999995,68213.0,68557.0,217.0,2004.3240450000005,39.0,253.14483,1044.3858979999995,706.793317000001,114.72837105620151,22.38320323401163,0.19509736805246597,,,,,,,,,,,,,
3738,7275,243.0,2951.694877000001,68227.0,68563.0,641.0,6778.901757000001,,,,3827.2068800000006,267.2045213554068,,,20.0,243.590578,68566.0,68587.0,72.0,785.772909,,,,542.182331,352.81968638888884,,
3739,7276,42.0,485.5523229999999,68245.0,68562.0,140.0,1567.5459550000007,,,,1081.9936320000008,46.58953677576235,,,,,,,,,,,,,,,
3740,7284,891.0,12564.518659999994,68241.0,68563.0,1529.0,20312.482689999906,,,,7747.964029999912,1186.8657636904757,,,94.0,1301.8131300000002,68566.0,68603.0,145.0,1886.4192080000003,,,,584.606078,1070.18421722973,,
3741,7285,22.0,306.6687370000001,68241.0,68546.0,37.0,456.46062300000006,,,,149.79188599999998,30.58308442759564,,,,,,,,,,,,,,,
3742,7287,100.0,1406.9979270000001,68209.0,68563.0,210.0,2696.3039080000017,,,,1289.3059810000016,120.89318346398305,,,6.0,89.23954900000001,68568.0,68574.0,14.0,184.75983300000001,,,,95.520284,452.3949359027779,,
3743,7339,206.0,2775.4681280000027,68231.0,68564.0,323.0,3997.8228510000017,1.0,13.756664,2761.7114640000027,1222.354722999999,253.5149816616619,1.2565521421421422,0.004956520257327915,25.0,329.1202630000001,68568.0,68592.0,25.0,301.80500700000005,,,,-27.315256000000034,417.1142222048613,,
3744,7340,647.0,9597.306983999964,68451.0,68564.0,1276.0,17703.875144999947,,,,8106.568160999983,2583.345906460167,,,26.0,362.62160099999994,68565.0,68570.0,51.0,675.9029490000001,,,,313.2813480000002,2205.94807275,,
3745,7345,87.0,1052.9676380000005,68275.0,68564.0,276.0,3077.471193000003,,,,2024.5035550000025,110.82271853229533,,,2.0,28.051596,68565.0,68567.0,11.0,114.561085,,,,86.509489,426.61802249999994,,
3746,7348,23.0,262.968227,68328.0,68564.0,43.0,520.0839560000002,10.0,142.883586,120.084641,257.11572900000016,33.892444510946326,18.415433930084745,0.5433492389177496,12.0,152.84867599999998,68573.0,68605.0,32.0,343.75567099999995,2.0,26.044634,126.80404199999998,190.90699499999997,145.28585088541664,24.755967213541663,0.17039489435943822
3747,7349,54.0,697.319279,68410.0,68563.0,121.0,1407.1015090000003,2.0,26.452752000000004,670.866527,709.7822300000003,138.6282880364924,5.25885320261438,0.03793492134325459,,,,,,,,,,,,,
3748,7350,184.0,2290.6047540000004,68251.0,68564.0,691.0,7895.809608000007,15.0,215.16162300000002,2075.4431310000004,5605.204854000007,222.59604238817894,20.908943662140576,0.09393223454385617,38.0,467.40324200000003,68566.0,68598.0,111.0,1204.3001300000005,1.0,14.593629,452.809613,736.8968880000004,444.27651908854165,13.871548398437499,0.031222780863809238
3749,7353,19.0,210.41269900000003,68215.0,68560.0,52.0,504.5776709999997,,,,294.1649719999997,18.55087805193237,,,2.0,27.513331,68565.0,68566.0,33.0,366.76753099999996,,,,339.25419999999997,836.8638179166666,,
3750,7364,74.0,957.3446110000002,68222.0,68502.0,274.0,3205.941683,,,,2248.5970719999996,103.99725684970241,,,,,,,,,,,,,,,
3751,7375,151.0,1936.2051240000005,68205.0,68549.0,616.0,6443.308951000007,,,,4507.103827000006,171.2003077180233,,,,,,,,,,,,,,,
3752,7377,11.0,127.56090900000001,68488.0,68554.0,12.0,133.94609,4.0,56.746376,70.81453300000001,6.385180999999989,58.787540132575764,26.152054595959594,0.4448570995993764,3.0,42.115301,68566.0,68577.0,3.0,36.410693,1.0,14.513963,27.601338000000002,-5.704608,116.45518837121212,40.13330678030303,0.3446244632087516
3753,7380,31.0,392.0886690000001,68225.0,68561.0,178.0,2000.660493,,,,1608.571824,35.49413794270834,,,5.0,66.78084199999999,68569.0,68572.0,4.0,48.246747,,,,-18.534094999999994,677.0835369444445,,
3754,7382,117.0,1733.9461140000014,0.0,68560.0,150.0,2106.054633000002,,,,372.10851900000057,0.7692657667371652,,,,,,,,,,,,,,,
3755,7385,117.0,1386.7927860000007,68248.0,68560.0,184.0,2167.0158160000005,6.0,91.617804,1295.1749820000007,780.2230299999999,135.19748047275647,8.931757067307693,0.06606452306711089,8.0,96.46408,68565.0,68613.0,13.0,151.074418,2.0,30.229385999999998,66.23469399999999,54.61033800000001,61.12741180555556,19.155774114583334,0.3133745327794553
3756,7393,181.0,2156.073827000001,68248.0,68564.0,395.0,4552.209573000005,16.0,227.25827599999997,1928.815551000001,2396.1357460000036,207.5334775461499,21.87480768459915,0.10540375433999452,18.0,232.03510800000004,68569.0,68594.0,31.0,382.064826,2.0,29.236093000000004,202.79901500000003,150.02971799999995,282.30938140000006,35.57057981666667,0.12599857518113164
3757,7395,22.0,273.11196399999994,68108.0,68448.0,73.0,821.057698,,,,547.945734,24.43281050490196,,,,,,,,,,,,,,,
3758,7397,11.0,125.70377400000001,68238.0,68560.0,9.0,112.60315700000001,,,,-13.100617,11.874191902173914,,,,,,,1.0,3.874165,,,,,,,
3759,7400,317.0,3602.028291000001,68218.0,68544.0,860.0,9206.866570000015,10.0,149.327655,3452.700636000001,5604.838279000014,336.078815494632,13.93266719708589,0.041456546960807854,,,,,,,,,,,,,
3760,7401,17.0,161.67439199999998,68513.0,68564.0,31.0,316.1175159999999,,,,154.44312399999993,96.42345274509802,,,2.0,13.699933999999999,68570.0,68570.0,6.0,47.939294999999994,,,,34.239360999999995,inf,,
3761,7412,194.0,2369.4752830000016,68204.0,68563.0,701.0,7881.444671000009,2.0,29.015134,2340.4601490000014,5511.969388000008,200.7563784343084,2.458338883472609,0.012245383696623258,,,,,,,,,,,,,
3762,7415,157.0,2140.064657000001,68239.0,68564.0,276.0,3560.277021000002,11.0,169.883316,1970.1813410000009,1420.2123640000013,200.28810251410263,15.899335984615385,0.07938232868073572,58.0,774.4670989999998,68565.0,68605.0,73.0,921.7895740000001,2.0,31.22609,743.2410089999998,147.32247500000028,588.9176898645833,23.744839270833335,0.04031945326059617
3763,7416,124.0,1707.0063860000005,68204.0,68558.0,214.0,2777.2908390000007,15.0,217.65859300000005,1489.3477930000004,1070.2844530000002,146.67074644303204,18.701832967278722,0.12750895063142428,,,,,,,,,,,,,
3764,7417,11.0,162.264854,68404.0,68563.0,29.0,397.009695,,,,234.744841,31.041232552410904,,,,,,,,,,,,,,,
3765,7419,93.0,1118.4671560000002,68227.0,68564.0,275.0,2952.581221000003,11.0,131.075019,987.3921370000002,1834.114065000003,100.94968148862513,11.830460419139465,0.11719165672129936,,,,,,,,,,,,,
3766,7420,168.0,2310.6523719999996,68211.0,68562.0,427.0,5154.120705000004,,,,2843.4683330000043,200.23459538936368,,,,,,,,,,,,,,,
3767,7421,122.0,1566.2600950000005,68264.0,68564.0,422.0,4687.705212999999,,,,3121.4451179999987,158.8013707430556,,,54.0,686.0859050000001,68566.0,68602.0,178.0,2073.078785,1.0,10.757947,675.3279580000002,1386.99288,579.6790632523149,9.089469108796296,0.015680174919203444
3768,7423,299.0,4183.441179999998,68244.0,68564.0,463.0,6159.550193999992,,,,1976.1090139999942,397.64479966145814,,,78.0,1062.4668480000003,68566.0,68608.0,162.0,1982.8678790000006,,,,920.4010310000003,769.4452371428573,,
3769,7427,238.0,3265.9027030000016,68217.0,68564.0,1215.0,12855.351945000077,,,,9589.449242000075,286.276293610711,,,14.0,192.00854999999999,68565.0,68575.0,40.0,486.0756359999998,,,,294.0670859999998,584.02600625,,
3770,7428,713.0,10541.917707000033,0.0,68564.0,1533.0,19819.694015999914,,,,9277.77630899988,4.676652425781037,,,6.0,81.540528,68566.0,68569.0,38.0,398.294643,,,,316.754115,826.7303533333334,,
3771,7429,64.0,828.2613080000004,68203.0,68564.0,292.0,3251.305060000002,,,,2423.0437520000014,69.7865598845799,,,,,,,,,,,,,,,
3772,7430,100.0,1192.8103050000002,68238.0,68554.0,229.0,2231.2657920000006,,,,1038.4554870000004,114.81428304984179,,,25.0,322.05000599999994,68565.0,68600.0,55.0,608.8623509999999,,,,286.81234499999994,279.8767909285714,,
3773,7432,48.0,592.31046,68505.0,68564.0,94.0,1102.078309,,,,509.76784899999996,305.3577936440678,,,,,,,,,,,,,,,
3774,7433,338.0,4128.927624000006,68219.0,68564.0,961.0,10938.70080900005,,,,6809.773185000045,364.0238122608701,,,,,,,,,,,,,,,
3775,7442,80.0,1006.988928,68240.0,68564.0,91.0,1104.8747130000002,10.0,150.970552,856.018376,97.88578500000017,94.53471160493827,14.172904187242798,0.14992275267598573,49.0,640.810361,68565.0,68605.0,66.0,857.7304959999998,,,,216.92013499999985,487.2828786770833,,
3776,7447,258.0,3598.9747359999997,0.0,68562.0,987.0,12899.1216500001,,,,9300.146914000099,1.5966397550635434,,,,,,,,,,,,,,,
3777,7452,240.0,2882.2080139999994,68214.0,68562.0,605.0,6665.3895589999975,25.0,292.918138,2589.2898759999994,3783.181544999998,251.91712766044057,25.602279782088125,0.1016297701544036,4.0,53.716014,68570.0,68576.0,22.0,206.051863,,,,152.335849,272.31034875000006,,
3778,7455,34.0,362.436528,68190.0,68555.0,107.0,1059.8538400000004,1.0,13.873111999999999,348.563416,697.4173120000005,30.203044000000002,1.1560926666666667,0.038277355973347145,,,,,,,,,,,,,
3779,7469,116.0,1523.1334440000007,0.0,68559.0,182.0,2037.4817849999993,2.0,26.025862,1497.1075820000008,514.3483409999985,0.6757485123032719,0.011546550695994204,0.017087053076355396,,,,,,,,,,,,,
3780,7470,361.0,4256.467059000003,68206.0,68563.0,734.0,8135.612277999995,11.0,159.450559,4097.016500000003,3879.145218999992,362.65417286064456,13.585306730859012,0.03746077598858727,,,,,,,,,,,,,
3781,7471,366.0,4612.877347999996,68252.0,68564.0,669.0,7517.086686999999,,,,2904.2093390000027,449.70625855235005,,,65.0,845.5608960000004,68566.0,68616.0,107.0,1300.157059,,,,454.5961629999995,514.3828784000003,,
3782,7476,252.0,3609.409977000001,68248.0,68564.0,853.0,10231.634626000008,,,,6622.224649000007,347.42474725870267,,,77.0,1030.987871,68565.0,68598.0,146.0,1880.6037870000002,,,,849.6159160000002,950.2792245328284,,
3783,7477,307.0,4512.8624850000015,68189.0,68547.0,483.0,6873.618923999986,,,,2360.7564389999843,383.42523440991636,,,,,,,,,,,,,,,
3784,7484,56.0,667.2925960000001,68207.0,68550.0,147.0,1586.5097500000008,1.0,10.282929,657.0096670000001,919.2171540000007,59.174392016520905,0.9118729555393585,0.015409925213676427,,,,,,,,,,,,,
3785,7485,146.0,2029.6892990000013,68227.0,68564.0,567.0,6750.945521999996,,,,4721.256222999995,183.1940143756183,,,9.0,103.170941,68568.0,68587.0,33.0,357.1675629999999,,,,253.99662199999992,165.1640064254386,,
3786,7493,51.0,733.3113849999999,68220.0,68562.0,109.0,1382.4684539999998,,,,649.157069,65.21897064449315,,,,,,,,,,,,,,,
3787,7497,8.0,101.507877,68544.0,68562.0,25.0,273.721647,,,,172.21377,171.529514375,,,,,,,,,,,,,,,
3788,7502,150.0,2126.413821999999,68199.0,68563.0,204.0,2811.4716679999983,,,,685.0578459999992,177.68796818452373,,,,,,,,,,,,,,,
3789,7553,186.0,2458.8705690000024,68223.0,68565.0,974.0,10707.080999999998,9.0,128.545378,2330.3251910000026,8248.210430999996,218.6861008004388,11.432520216861597,0.05227822058656715,42.0,532.6859,68566.0,68584.0,185.0,2044.9277630000045,,,,1512.2418630000045,900.1405254629628,,
3790,7554,192.0,2280.6816450000015,68226.0,68562.0,297.0,3484.838148,,,,1204.1565029999983,206.46051597842273,,,,,,,,,,,,,,,
3791,7561,74.0,947.9080679999998,68215.0,68561.0,107.0,1277.920454000001,,,,330.01238600000113,83.33006859826588,,,,,,,,,,,,,,,
3792,7566,12.0,161.775959,68242.0,68556.0,17.0,239.1828,10.0,150.721307,11.054652000000004,77.40684099999999,15.670972673832273,14.60012660695329,0.9316669048458553,,,,,,,,,,,,,
3793,7568,28.0,304.07240700000006,68232.0,68565.0,89.0,1051.0934140000002,5.0,52.797650999999995,251.27475600000005,747.021007,27.774381520270275,4.822608262012011,0.17363512697816078,4.0,40.160244,68582.0,68587.0,6.0,55.858099,,,,15.697855000000004,244.308151,,
3794,7570,11.0,142.47249800000003,68442.0,68564.0,22.0,285.860432,6.0,91.529636,50.942862000000034,143.38793399999997,35.52080721994536,22.819888756830597,0.6424372232176344,2.0,20.083108,68595.0,68597.0,2.0,26.576845000000002,1.0,15.345664999999999,4.737443000000001,6.493737000000003,305.4306008333333,233.38198854166663,0.7641080753038823
3795,7574,204.0,2679.800321000003,68217.0,68565.0,1430.0,14627.162446000179,,,,11947.362125000176,234.22584223299836,,,5.0,66.333559,68566.0,68572.0,26.0,307.216563,,,,240.88300400000003,336.2742921527778,,
3796,7575,47.0,585.4079600000001,68274.0,68563.0,153.0,1788.7256689999992,4.0,57.334645,528.0733150000001,1203.317708999999,61.61300617070359,6.0343556588812,0.09793964024677763,,,,,,,,,,,,,
3797,7580,131.0,1713.0903350000003,68226.0,68565.0,326.0,3735.549738000006,6.0,92.166856,1620.9234790000003,2022.4594030000058,153.70648286012786,8.269641701081612,0.0538015153765957,27.0,333.6600670000001,68566.0,68596.0,47.0,539.6742629999999,1.0,15.437651,318.22241600000007,206.0141959999998,338.2942345972223,15.652062819444446,0.04626760145079033
3798,7581,21.0,291.11083800000006,68428.0,68565.0,39.0,507.011596,,,,215.90075799999994,64.63227242700731,,,,,,,,,,,,,,,
3799,7583,211.0,3025.9750400000007,68240.0,68565.0,530.0,6579.668608000004,,,,3553.693568000003,283.20022810256415,,,41.0,622.1818310000001,68571.0,68605.0,102.0,1371.4832789999998,,,,749.3014479999997,556.6087458700981,,
3800,7585,193.0,2759.832813000002,68222.0,68565.0,416.0,5529.785877000007,,,,2769.953064000005,244.73736072521882,,,13.0,201.687723,68568.0,68587.0,41.0,518.951429,,,,317.26370599999996,322.8772758552632,,
3801,7588,103.0,1194.3561260000006,68264.0,68565.0,435.0,4097.136154000009,,,,2902.7800280000083,120.6921334413068,,,3.0,32.935658000000004,68567.0,68590.0,4.0,28.191181999999998,,,,-4.744476000000006,43.556214384057974,,
3802,7591,59.0,805.7204979999998,68200.0,68540.0,228.0,2710.441309,,,,1904.7208110000001,72.08038768872548,,,,,,,,,,,,,,,
3803,7595,34.0,400.885361,68456.0,68565.0,193.0,1951.6968749999983,,,,1550.8115139999982,111.86785685397554,,,26.0,275.54955600000005,68566.0,68587.0,65.0,661.4174749999999,,,,385.8679189999998,399.109475952381,,
3804,7596,160.0,2073.7481000000007,68227.0,68563.0,254.0,3137.917486000003,,,,1064.1693860000023,187.72769258432544,,,,,,,,,,,,,,,
3805,7609,38.0,552.151729,0.0,68531.0,88.0,1183.1955070000001,,,,631.0437780000001,0.24506595687231572,,,,,,,,,,,,,,,
3806,7610,151.0,2066.7203360000003,68227.0,68565.0,498.0,6060.029084999999,,,,3993.308748999999,185.98444838264302,,,18.0,245.808453,68567.0,68582.0,39.0,460.015636,,,,214.207183,498.44491858333333,,
3807,7613,393.0,5223.134698999999,68212.0,68565.0,673.0,8453.114946999991,,,,3229.9802479999917,450.0576404945703,,,28.0,377.66487400000005,68566.0,68577.0,62.0,775.4660020000001,,,,397.80112800000006,1044.3005985606062,,
3808,7616,9.0,137.869519,68484.0,68561.0,52.0,719.673888,,,,581.8043690000001,54.46144419372295,,,3.0,52.288352999999994,68567.0,68569.0,16.0,226.81236899999996,,,,174.52401599999996,795.2187018749999,,
3809,7620,40.0,479.38332699999995,68441.0,68506.0,120.0,1306.3858219999995,,,,827.0024949999995,224.32681327564103,,,,,,,,,,,,,,,
3810,7625,147.0,1720.0069650000003,68385.0,68564.0,366.0,3801.713256000005,,,,2081.706291000005,292.27306435055874,,,,,,,,,,,,,,,
3811,7626,11.0,141.13676400000003,68477.0,68563.0,29.0,346.7133239999999,,,,205.57655999999986,49.917557034883735,,,,,,,,,,,,,,,
3812,7627,61.0,759.2634630000003,68227.0,68565.0,625.0,6183.998980000017,,,,5424.735517000016,68.326223864645,,,9.0,100.875985,68567.0,68585.0,44.0,400.58198399999986,,,,299.70599899999985,170.46173391203703,,
3813,7628,255.0,3321.6488360000035,68220.0,68564.0,447.0,5706.114529999995,7.0,103.30582199999999,3218.3430140000037,2384.465693999992,293.70199252422515,9.13435683866279,0.03110076564396944,,,,,,,,,,,,,
3814,7637,94.0,1117.6154540000007,68264.0,68556.0,171.0,1944.92495,,,,827.3094959999994,116.41827645833338,,,,,,,,,,,,,,,
3815,7638,56.0,647.7369629999998,68137.0,68490.0,142.0,1482.9523499999991,,,,835.2153869999993,55.813029153682706,,,,,,,,,,,,,,,
3816,7640,124.0,1636.0227590000006,68176.0,68533.0,331.0,3925.947306,,,,2289.9245469999996,139.3903611192811,,,,,,,,,,,,,,,
3817,7641,110.0,1316.2249920000008,68247.0,68565.0,245.0,2479.5616079999995,,,,1163.3366159999987,125.89678251572334,,,27.0,283.140771,68567.0,68602.0,84.0,825.1178750000001,,,,541.9771040000002,246.06281289285712,,
3818,7642,76.0,875.3915920000001,0.0,68555.0,205.0,2095.433985999999,10.0,144.73484,730.6567520000001,1220.0423939999991,0.3883960944740233,0.06421634283908297,0.16533725171991367,,,,,,,,,,,,,
3819,7643,224.0,3346.8435860000004,68235.0,68564.0,519.0,7014.729405999991,,,,3667.885819999991,309.4219627380953,,,,,,,,,,,,,,,
3820,7650,61.0,743.4319650000001,68200.0,68565.0,148.0,1618.2252549999998,,,,874.7932899999997,61.952663750000006,,,,,,,,,,,,,,,
3821,7660,184.0,2189.9697920000017,68244.0,68564.0,286.0,3359.0949180000025,,,,1169.1251260000008,208.16119116666684,,,41.0,534.285333,68566.0,68612.0,69.0,855.8060070000001,1.0,14.458696,519.826637,321.5206740000001,353.28649736413047,9.560550797101449,0.027061749793532135
3822,7667,140.0,1908.3177910000013,68221.0,68560.0,428.0,5005.010581000004,,,,3096.692790000003,171.22320396140623,,,12.0,164.936218,68567.0,68590.0,50.0,621.777848,,,,456.84162999999995,218.12217235507245,,
3823,7669,145.0,1929.0195860000001,0.0,68564.0,652.0,7795.684012999989,,,,5866.664426999989,0.8557602494141727,,,,,,,,,,,,,,,
3824,7674,160.0,1999.2424320000011,68212.0,68564.0,814.0,8776.60178400002,1.0,13.063517,1986.178915000001,6777.3593520000195,172.75650750000008,1.1288313695549241,0.006534233563125971,4.0,47.298883000000004,68566.0,68570.0,34.0,363.35579000000007,,,,316.0569070000001,359.66858947916666,,
3825,7676,304.0,4250.873442000003,68168.0,68526.0,798.0,10342.848551999974,,,,6091.975109999971,361.1659232611735,,,,,,,,,,,,,,,
3826,7678,45.0,579.734466,68209.0,68562.0,76.0,910.8060889999999,10.0,141.43918499999998,438.29528100000005,331.07162299999993,49.953512769121815,12.187276327903682,0.24397235854526542,,,,,,,,,,,,,
3827,7679,273.0,3798.850328000004,68202.0,68561.0,1280.0,13898.732514999994,,,,10099.88218699999,321.86173856081746,,,,,,,,,,,,,,,
3828,7688,200.0,3304.005759999998,68206.0,68562.0,516.0,6898.044415000006,,,,3594.0386550000076,282.294499625468,,,,,,,,,,,,,,,
3829,7690,328.0,4314.3068520000015,68201.0,68564.0,573.0,7304.0114379999995,1.0,13.651303,4300.655549000002,2989.704585999998,361.506428140496,1.1438763992194674,0.003164193801762526,,,,,,,,,,,,,
3830,7692,44.0,599.6859659999999,68209.0,68564.0,156.0,1671.5822850000004,,,,1071.8963190000004,51.381544035211256,,,,,,,,,,,,,,,
3831,7697,42.0,502.70587999999987,68218.0,68565.0,204.0,2162.3455429999985,2.0,30.457764,472.24811599999987,1659.6396629999986,44.06523683957732,2.669808804034582,0.060587642221332304,,,,,,,,,,,,,
3832,7700,63.0,845.0792450000002,68249.0,68557.0,131.0,1631.5568760000008,6.0,91.23476600000001,753.8444790000002,786.4776310000005,83.45614838338747,9.009926837121213,0.107960012673131,8.0,113.975932,68570.0,68593.0,12.0,160.171388,1.0,15.196256,98.779676,46.19545600000001,150.72904050724637,20.096497971014493,0.13332863994479116
3833,7708,77.0,1090.9705100000003,68207.0,68543.0,245.0,2953.220847000002,,,,1862.2503370000015,98.76097126736113,,,,,,,,,,,,,,,
3834,7711,133.0,1565.4263479999993,68225.0,68514.0,3853.0,31777.287208000213,,,,30211.86086000021,164.75796338523637,,,,,,,,,,,,,,,
3835,7718,47.0,654.256057,68200.0,68544.0,102.0,1307.496645,,,,653.2405879999999,57.849675582606594,,,,,,,,,,,,,,,
3836,7730,29.0,332.58118600000006,68447.0,68565.0,65.0,740.3356090000003,4.0,60.231199000000004,272.34998700000006,407.75442300000026,85.7289074081921,15.525697482344633,0.1811022437089992,13.0,162.64323800000003,68566.0,68603.0,18.0,217.73915100000008,2.0,30.093644,132.549594,55.09591300000005,133.7044636711712,24.739144279279284,0.1850285592567949
3837,7789,34.0,447.29079600000006,68278.0,68565.0,86.0,1108.211055,,,,660.920259,47.40451235191639,,,,,,,,,,,,,,,
3838,7795,172.0,2227.6123680000005,68208.0,68565.0,467.0,5533.453895000005,,,,3305.8415270000046,189.79423770308128,,,,,,,,,,,,,,,
3839,7797,37.0,470.47850899999986,68416.0,68554.0,65.0,747.125341,2.0,29.195884,441.2826249999999,276.6468320000002,103.69846363828499,6.435083128019324,0.06205572293207554,,,,,,,,,,,,,
3840,7798,341.0,4435.084875999999,68222.0,68566.0,1034.0,12141.99201500005,,,,7706.907139000052,392.15261137112395,,,27.0,368.13795300000004,68567.0,68587.0,152.0,1747.808938999999,,,,1379.6709859999992,559.8764701875001,,
3841,7805,141.0,1927.9066140000011,0.0,68557.0,370.0,4478.398737,,,,2550.492122999999,0.8553538346558343,,,,,,,,,,,,,,,
3842,7809,389.0,6094.817718999997,0.0,68557.0,561.0,7368.737504999994,1.0,14.667338,6080.150380999997,1273.9197859999967,2.704086219538728,0.006507454101453292,0.0024065261138616193,,,,,,,,,,,,,
3843,7810,53.0,676.3204330000002,68323.0,68562.0,98.0,1245.716236,,,,569.3958029999998,86.07285845362624,,,,,,,,,,,,,,,
3844,7811,57.0,782.8085849999999,68209.0,68564.0,76.0,1021.5971709999995,11.0,166.37347400000002,616.4351109999999,238.78858599999967,67.07162758802815,14.255004227699532,0.21253404368323328,,,,,,,,,,,,,
3845,7812,318.0,4229.236322000002,68290.0,68566.0,669.0,8689.03386499998,1.0,14.855275,4214.381047000002,4459.797542999978,466.0843168870775,1.6371302460748793,0.0035125194879095704,25.0,359.04662200000007,68567.0,68582.0,54.0,724.4094530000001,,,,365.362831,728.0667612777779,,
3846,7814,195.0,2051.636584000001,68202.0,68562.0,490.0,4559.771441000007,11.0,119.616199,1932.0203850000012,2508.134857000006,173.34429471296306,10.106461258101852,0.05830282026205082,,,,,,,,,,,,,
3847,7816,71.0,928.9547860000001,68242.0,68566.0,163.0,2056.6276030000013,2.0,29.345908,899.6088780000001,1127.672817000001,87.20897553755145,2.754952782921811,0.03159024361816464,8.0,103.48742,68573.0,68583.0,21.0,251.43132400000005,,,,147.94390400000003,314.77423583333336,,
3848,7818,282.0,3817.0981150000025,68207.0,68566.0,497.0,6237.600079000002,5.0,67.184204,3749.9139110000024,2420.501963999999,323.4078022226093,5.6922549814298975,0.017600858551680153,,,,,,,,,,,,,
3849,7820,7.0,84.709147,68538.0,68564.0,13.0,153.742735,,,,69.03358800000001,99.09884184294872,,,,,,,,,,,,,,,
3850,7827,180.0,2050.1913510000004,68228.0,68566.0,629.0,6256.6260080000075,22.0,231.03123,1819.1601210000003,4206.434657000007,184.49700274038466,20.79053228550296,0.11268764249118128,7.0,86.49338900000001,68567.0,68571.0,39.0,419.52628899999996,,,,333.0328999999999,657.7101455208333,,
3851,7836,344.0,4283.883198000005,68340.0,68566.0,1503.0,17317.841061000177,,,,13033.957863000172,576.5550764269918,,,30.0,368.3697189999999,68567.0,68585.0,123.0,1369.3896769999978,,,,1001.0199579999979,622.4766084953702,,
3852,7837,239.0,2801.2189800000024,68205.0,68564.0,386.0,4313.004523000008,1.0,13.736460999999998,2787.4825190000024,1511.7855430000054,237.33633419220075,1.1638366446146702,0.0049037440835846356,,,,,,,,,,,,,
3853,7843,216.0,2659.1153190000005,68317.0,68562.0,474.0,5430.4119830000045,4.0,45.653109,2613.4622100000006,2771.296664000004,330.1282623928572,5.667817954081633,0.017168532960491735,,,,,,,,,,,,,
3854,7845,24.0,309.633627,68342.0,68565.0,76.0,906.1391830000002,3.0,43.97255,265.661077,596.5055560000003,42.233286193946185,5.997750653961135,0.14201477541714164,,,,,,,,,,,,,
3855,7848,53.0,670.164107,68301.0,68564.0,100.0,1140.7285849999996,,,,470.56447799999967,77.50630515050696,,,9.0,111.235664,68567.0,68570.0,13.0,154.772083,,,,43.53641900000001,1127.8060377777779,,
3856,7851,56.0,688.8933769999999,68485.0,68566.0,61.0,768.1392810000002,1.0,2.3445419999999997,686.5488349999998,79.24590400000034,258.6893853960905,0.8804092901234566,0.0034033452465605575,4.0,54.590997,68569.0,68573.0,13.0,156.601982,1.0,13.395076999999999,41.19592,102.01098499999999,415.1190396875,101.8583980208333,0.2453715399262629
3857,7852,30.0,399.065904,68324.0,68565.0,50.0,653.6513890000001,,,,254.58548500000012,50.366201576763494,,,,,,,,,,,,,,,
3858,7856,306.0,3976.8702389999994,68208.0,68566.0,674.0,8152.709038000001,,,,4175.838799000001,337.88585596717877,,,2.0,24.699933,68567.0,68567.0,1.0,11.454088,,,,-13.245845000000001,inf,,
3859,7864,148.0,1674.3623780000014,68211.0,68566.0,322.0,3167.9475620000017,7.0,85.23106899999999,1589.1313090000015,1493.5851840000003,143.46062628403766,7.302662015258215,0.05090359776347048,,,,,,,,,,,,,
3860,7865,30.0,353.92539300000004,68336.0,68564.0,70.0,724.4769199999998,,,,370.5515269999998,47.2159241392544,,,,,,,,,,,,,,,
